food_id,canonical_name,canonical_name_original,primary_category,serving_type,Serving size min ,Serving size G,Serving Size Max,Serving size confidence,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,aliases_compiled,search_text,available_carbs_per_100g_recalc,available_carbs_per_serving_g_recalc
INDWEBX_00460,Radish dry,Radish dry,Vegetables,portion,150,105,195,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.136986301369863,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishdry,"Radish dry | aliases: radishdry | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 73 | GL_median: 11.78 | GL_category: Medium | available_carbs_g: 16.13 | confidence_score: 0.5 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21). | notes: Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.136986301369863,16.943835616438356
INDWEBX_00461,Radish fry,Radish fry,Vegetables,piece,79,60,98,0.7,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,87.0,87.0,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,radishfry,"Radish fry | aliases: radishfry | category: Vegetables | serving_type: piece | serving_g: 60(min 79 max 98) | GI: 87 | GL_median: 87 | GL_category: High | available_carbs_g: 100 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717 | notes: Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.",100.0,60.0
INDWEBX_00462,Radish jalfrezi,Radish jalfrezi,Vegetables,portion,150,105,195,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,11.78,11.78,Medium,0.5,16.136986301369863,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishjalfrezi,"Radish jalfrezi | aliases: radishjalfrezi | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 73 | GL_median: 11.78 | GL_category: Medium | available_carbs_g: 16.13 | confidence_score: 0.5 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21). | notes: Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.136986301369863,16.943835616438356
INDWEBX_00463,Radish jeera,Radish jeera,Vegetables,plate,150,120,180,0.7,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89041095890411,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishjeera,"Radish jeera | aliases: radishjeera | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 73 | GL_median: 12.33 | GL_category: Medium | available_carbs_g: 16.89 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576 | notes: Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.89041095890411,20.268493150684932
INDWEBX_00464,Radish korma,Radish korma,Vegetables,plate,150,120,180,0.7,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89041095890411,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishkorma,"Radish korma | aliases: radishkorma | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 73 | GL_median: 12.33 | GL_category: Medium | available_carbs_g: 16.89 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576 | notes: Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.89041095890411,20.268493150684932
INDWEBX_00465,Radish kurma,Radish kurma,Vegetables,portion,150,105,195,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.324324324324324,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishkurma,"Radish kurma | aliases: radishkurma | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 37 | GL_median: 1.23 | GL_category: Low | available_carbs_g: 3.33 | confidence_score: 0.5 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21). | notes: Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",3.324324324324324,3.49054054054054
INDWEBX_00466,Radish masala,Radish masala,Vegetables,plate,150,120,180,0.75,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,radishmasala,"Radish masala | aliases: radishmasala | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 59 | GL_median: 30.68 | GL_category: High | available_carbs_g: 52 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543 | notes: Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",52.0,62.4
INDWEBX_00467,Radish salan,Radish salan,Vegetables,portion,150,105,195,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,2.56,2.56,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,radishsalan,"Radish salan | aliases: radishsalan | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 40 | GL_median: 2.56 | GL_category: Low | available_carbs_g: 6.4 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831 | notes: Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.",6.4,6.72
INDWEBX_00468,Sarson ka saag,Sarson ka saag,Vegetables,plate,150,120,180,0.8,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sarsonkasaag,"Sarson ka saag | aliases: sarsonkasaag | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 59 | GL_median: 30.68 | GL_category: High | available_carbs_g: 52 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543 | notes: Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",52.0,62.4
INDWEBX_00469,Tinda bharta,Tinda bharta,Vegetables,plate,150,120,180,0.7,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.9,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindabharta,"Tinda bharta | aliases: tindabharta | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 10 | GL_median: 1.69 | GL_category: Low | available_carbs_g: 16.89 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566 | notes: Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.9,20.279999999999998
INDWEBX_00470,Tinda do pyaza,Tinda do pyaza,Vegetables,plate,150,120,180,0.8,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindadopyaza,"Tinda do pyaza | aliases: tindadopyaza | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 59 | GL_median: 30.68 | GL_category: High | available_carbs_g: 52 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543 | notes: Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",52.0,62.4
INDWEBX_00471,Tinda dry,Tinda dry,Vegetables,plate,150,120,180,0.75,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindadry,"Tinda dry | aliases: tindadry | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 59 | GL_median: 30.68 | GL_category: High | available_carbs_g: 52 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543 | notes: Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",52.0,62.4
INDWEBX_00472,Tinda fry,Tinda fry,Vegetables,plate,154,123,184,0.7,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,12.33,12.33,Medium,0.5,16.89041095890411,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindafry,"Tinda fry | aliases: tindafry | category: Vegetables | serving_type: plate | serving_g: 123(min 154 max 184) | GI: 73 | GL_median: 12.33 | GL_category: Medium | available_carbs_g: 16.89 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576 | notes: Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.89041095890411,20.775205479452055
INDWEBX_00473,Tinda jalfrezi,Tinda jalfrezi,Vegetables,plate,150,120,180,0.8,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,30.68,30.68,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindajalfrezi,"Tinda jalfrezi | aliases: tindajalfrezi | category: Vegetables | serving_type: plate | serving_g: 120(min 150 max 180) | GI: 59 | GL_median: 30.68 | GL_category: High | available_carbs_g: 52 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543 | notes: Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",52.0,62.4
INDWEBX_00474,Tinda jeera,Tinda jeera,Vegetables,portion,150,105,195,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.23,1.23,Low,0.5,3.324324324324324,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindajeera,"Tinda jeera | aliases: tindajeera | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 37 | GL_median: 1.23 | GL_category: Low | available_carbs_g: 3.33 | confidence_score: 0.5 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21). | notes: Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",3.324324324324324,3.49054054054054
INDWEBX_00475,Tinda korma,Tinda korma,Vegetables,portion,150,105,195,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,1.69,1.69,Low,0.5,16.9,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,tindakorma,"Tinda korma | aliases: tindakorma | category: Vegetables | serving_type: portion | serving_g: 105(min 150 max 195) | GI: 10 | GL_median: 1.69 | GL_category: Low | available_carbs_g: 16.89 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566 | notes: Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",16.9,17.744999999999997
INDWEBX_00476,Tinda kurma,Tinda kurma,Vegetables,portion,153,107,198,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,19.39,19.39,Medium,0.5,34.74910394265233,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,tindakurma,"Tinda kurma | aliases: tindakurma | category: Vegetables | serving_type: portion | serving_g: 107(min 153 max 198) | GI: 55.8 | GL_median: 19.39 | GL_category: Medium | available_carbs_g: 34.75 | confidence_score: 0.5 | evidence: Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23). | notes: Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.",34.74910394265233,37.181541218637996
