food_id,canonical_name,canonical_name_original,primary_category,serving_type,Serving size min ,Serving size G,Serving Size Max,Serving size confidence,gi,gi_evidence,gl_median,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,aliases_compiled,search_text,available_carbs_per_serving_calc,available_carbs_quality_flag,available_carbs_g_original,available_carbs_per_serving_original
INDWEBX_00001,Aam panna,Aam panna,Beverages,glass,250,200,300,0.7,28.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #861",1.12,1.12,1.12,Low,0.5,4.0,Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Raspberry' (food_id=T1_0861); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,aampanna,"Aam panna | aliases: aampanna | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 28 | GL_median: 1.12 | GL_category: Low | available_carbs_g: 4 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #861 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Raspberry' (food_id=T1_0861); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",8.0,PASS,4.0,8.0
INDWEBX_00002,Coconut water,Coconut water,Beverages,glass,250,200,300,0.7,42.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #855",3.78,3.78,3.78,Low,0.5,9.0,Class=beverage. Proxy-mapped to validated source 'Yoghurt Red Fruit Raspberry and Cranberry' (food_id=T1_0855); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,coconutwater,"Coconut water | aliases: coconutwater | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 42 | GL_median: 3.78 | GL_category: Low | available_carbs_g: 9 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #855 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Red Fruit Raspberry and Cranberry' (food_id=T1_0855); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",18.0,PASS,9.0,18.0
INDWEBX_00003,Filter coffee,Filter coffee,Beverages,glass,265,211,319,0.7,42.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #855",3.78,3.78,3.78,Low,0.5,9.0,Class=beverage. Proxy-mapped to validated source 'Yoghurt Red Fruit Raspberry and Cranberry' (food_id=T1_0855); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,filtercoffee,"Filter coffee | aliases: filtercoffee | category: Beverages | serving_type: glass | serving_g: 211(min 265 max 319) | GI: 42 | GL_median: 3.78 | GL_category: Low | available_carbs_g: 9 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #855 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Red Fruit Raspberry and Cranberry' (food_id=T1_0855); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",18.99,PASS,9.0,18.99
INDWEBX_00004,Ginger tea,Ginger tea,Beverages,glass,250,200,300,0.75,74.0,Henry et al. GI tables (non-Indian cohort),4.93,4.93,4.93,Low,0.5,6.67,Class=beverage. Proxy-mapped to validated source 'Icelemon Tea' (food_id=NONIND_0017); score=0.33; tier=low. Converted from source serving_size_g=150g.,gingertea,Ginger tea | aliases: gingertea | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 74 | GL_median: 4.93 | GL_category: Low | available_carbs_g: 6.67 | confidence_score: 0.5 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Class=beverage. Proxy-mapped to validated source 'Icelemon Tea' (food_id=NONIND_0017); score=0.33; tier=low. Converted from source serving_size_g=150g.,13.34,PASS,6.67,13.34
INDWEBX_00005,Jaljeera,Jaljeera,Beverages,glass,251,200,302,0.7,36.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #862",1.56,1.56,1.56,Low,0.5,4.33,Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Strawberry' (food_id=T1_0862); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,,"Jaljeera | category: Beverages | serving_type: glass | serving_g: 200(min 251 max 302) | GI: 36 | GL_median: 1.56 | GL_category: Low | available_carbs_g: 4.33 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #862 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Strawberry' (food_id=T1_0862); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",8.66,PASS,4.33,8.66
INDWEBX_00006,Masala chai,Masala chai,Beverages,glass,250,200,300,0.7,36.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #862",1.56,1.56,1.56,Low,0.5,4.33,Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Strawberry' (food_id=T1_0862); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,masalachai,"Masala chai | aliases: masalachai | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 36 | GL_median: 1.56 | GL_category: Low | available_carbs_g: 4.33 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #862 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Strawberry' (food_id=T1_0862); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",8.66,PASS,4.33,8.66
INDWEBX_00007,Salted lassi,Salted lassi,Beverages,glass,250,200,300,0.7,11.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #859",0.48,0.48,0.48,Low,0.5,4.33,Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Apricot' (food_id=T1_0859); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,saltedlassi,"Salted lassi | aliases: saltedlassi | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 11 | GL_median: 0.48 | GL_category: Low | available_carbs_g: 4.33 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #859 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Apricot' (food_id=T1_0859); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",8.66,PASS,4.33,8.66
INDWEBX_00008,Soft drink (cola),Soft drink (cola),Beverages,glass,257,206,307,0.7,65.0,Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008).,2.07,2.07,2.07,Low,0.66,3.18,Class=beverage. Proxy-mapped to validated source 'Soft Drink' (food_id=WEST_IN_0272); score=0.67; tier=high. Converted from source serving_size_g=330g.,Soft drink | Soft Drink | soft drink | softdrink(cola) | softdrink,"Soft drink (cola) | aliases: Soft drink, Soft Drink, soft drink, softdrink(cola), softdrink | category: Beverages | serving_type: glass | serving_g: 206(min 257 max 307) | GI: 65 | GL_median: 2.07 | GL_category: Low | available_carbs_g: 3.18 | confidence_score: 0.66 | evidence: Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). | notes: Class=beverage. Proxy-mapped to validated source 'Soft Drink' (food_id=WEST_IN_0272); score=0.67; tier=high. Converted from source serving_size_g=330g.",6.5508,PASS,3.18,6.5508
INDWEBX_00009,Sugarcane juice,Sugarcane juice,Beverages,glass,250,200,300,0.7,61.0,Henry et al. GI tables (non-Indian cohort),2.93,2.93,2.93,Low,0.5,4.8,Class=beverage. Proxy-mapped to validated source 'Yacon Juice' (food_id=NONIND_0277); score=0.33; tier=low. Converted from source serving_size_g=250g.,sugarcanejuice,Sugarcane juice | aliases: sugarcanejuice | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 61 | GL_median: 2.93 | GL_category: Low | available_carbs_g: 4.8 | confidence_score: 0.5 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Class=beverage. Proxy-mapped to validated source 'Yacon Juice' (food_id=NONIND_0277); score=0.33; tier=low. Converted from source serving_size_g=250g.,9.6,PASS,4.8,9.6
INDWEBX_00010,Sweet lassi,Sweet lassi,Beverages,glass,278,220,336,0.7,32.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #865",1.04,1.04,1.04,Low,0.5,3.25,Class=beverage. Proxy-mapped to validated source 'Yoghurt Tropical Fruit Mango' (food_id=T1_0865); score=0.00; tier=prototype. Converted from source serving_size_g=200g.,sweetlassi,"Sweet lassi | aliases: sweetlassi | category: Beverages | serving_type: glass | serving_g: 220(min 278 max 336) | GI: 32 | GL_median: 1.04 | GL_category: Low | available_carbs_g: 3.25 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #865 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Tropical Fruit Mango' (food_id=T1_0865); score=0.00; tier=prototype. Converted from source serving_size_g=200g.",7.15,PASS,3.25,7.15
INDWEBX_00011,Thandai,Thandai,Beverages,glass,250,200,300,0.7,28.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #861",1.12,1.12,1.12,Low,0.5,4.0,Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Raspberry' (food_id=T1_0861); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,,"Thandai | category: Beverages | serving_type: glass | serving_g: 200(min 250 max 300) | GI: 28 | GL_median: 1.12 | GL_category: Low | available_carbs_g: 4 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #861 | notes: Class=beverage. Proxy-mapped to validated source 'Yoghurt Summer Fruit Raspberry' (food_id=T1_0861); score=0.00; tier=prototype. Converted from source serving_size_g=150g.",8.0,PASS,4.0,8.0
INDWEBX_00012,Butter toast,Butter toast,Breads & flatbreads,piece,41,31,52,0.75,44.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #1785",36.67,36.67,36.67,High,0.5,83.33,Class=bread. Proxy-mapped to validated source 'Chapati Wheat Flour Thin with Green Gram' (food_id=T1_1785); score=0.00; tier=prototype. Converted from source serving_size_g=30g.,buttertoast,"Butter toast | aliases: buttertoast | category: Breads & flatbreads | serving_type: piece | serving_g: 31(min 41 max 52) | GI: 44 | GL_median: 36.67 | GL_category: High | available_carbs_g: 83.33 | confidence_score: 0.5 | evidence: Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #1785 | notes: Class=bread. Proxy-mapped to validated source 'Chapati Wheat Flour Thin with Green Gram' (food_id=T1_1785); score=0.00; tier=prototype. Converted from source serving_size_g=30g.",25.8323,PASS,83.33,25.8323
INDWEBX_00013,Cheese toast,Cheese toast,Breads & flatbreads,piece,70,53,86,0.75,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.36,11.36,11.36,Medium,0.44,16.0,Class=bread. Proxy-mapped to validated source 'Sub and Wich Cheese' (food_id=WEST_IN_0277); score=0.20; tier=low. Converted from source serving_size_g=200g.,cheesetoast,Cheese toast | aliases: cheesetoast | category: Breads & flatbreads | serving_type: piece | serving_g: 53(min 70 max 86) | GI: 71 | GL_median: 11.36 | GL_category: Medium | available_carbs_g: 16 | confidence_score: 0.44 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Class=bread. Proxy-mapped to validated source 'Sub and Wich Cheese' (food_id=WEST_IN_0277); score=0.20; tier=low. Converted from source serving_size_g=200g.,8.48,PASS,16.0,8.48
INDWEBX_00014,Egg toast,Egg toast,Breads & flatbreads,piece,74,55,92,0.7,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,13.73,13.73,13.73,Medium,0.45,19.33,Class=protein. Proxy-mapped to validated source 'Grilled and Wich Egg' (food_id=WEST_IN_0141); score=0.28; tier=low. Converted from source serving_size_g=150g.,eggtoast,Egg toast | aliases: eggtoast | category: Breads & flatbreads | serving_type: piece | serving_g: 55(min 74 max 92) | GI: 71 | GL_median: 13.73 | GL_category: Medium | available_carbs_g: 19.33 | confidence_score: 0.45 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Class=protein. Proxy-mapped to validated source 'Grilled and Wich Egg' (food_id=WEST_IN_0141); score=0.28; tier=low. Converted from source serving_size_g=150g.,10.6315,PASS,19.33,10.6315
INDWEBX_00015,Garlic toast,Garlic toast,Breads & flatbreads,piece,40,31,50,0.75,70.0,Henry et al. GI tables (non-Indian cohort),46.67,46.67,46.67,High,0.48,66.67,Class=bread. Proxy-mapped to validated source 'Kurakkan Flour Roti' (food_id=NONIND_0584); score=0.00; tier=prototype. Converted from source serving_size_g=30g.,garlictoast,Garlic toast | aliases: garlictoast | category: Breads & flatbreads | serving_type: piece | serving_g: 31(min 40 max 50) | GI: 70 | GL_median: 46.67 | GL_category: High | available_carbs_g: 66.67 | confidence_score: 0.48 | evidence: Henry et al. GI tables (non-Indian cohort) | notes: Class=bread. Proxy-mapped to validated source 'Kurakkan Flour Roti' (food_id=NONIND_0584); score=0.00; tier=prototype. Converted from source serving_size_g=30g.,20.6677,PASS,66.67,20.6677
INDWEBX_00016,Grilled sandwich (chicken),Grilled sandwich (chicken),Breads & flatbreads,piece,69,51,88,0.7,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,13.34,13.34,13.34,Medium,0.52,19.33,Class=protein. Proxy-mapped to validated source 'Grilled and Wich Chicken' (food_id=WEST_IN_0137); score=0.63; tier=medium. Converted from source serving_size_g=150g.,grilled sandwich | Grilled sandwich | grilledsandwich(chicken) | grilledsandwich,"Grilled sandwich (chicken) | aliases: grilled sandwich, Grilled sandwich, grilledsandwich(chicken), grilledsandwich | category: Breads & flatbreads | serving_type: piece | serving_g: 51(min 69 max 88) | GI: 69 | GL_median: 13.34 | GL_category: Medium | available_carbs_g: 19.33 | confidence_score: 0.52 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Class=protein. Proxy-mapped to validated source 'Grilled and Wich Chicken' (food_id=WEST_IN_0137); score=0.63; tier=medium. Converted from source serving_size_g=150g.",9.8583,PASS,19.33,9.8583
INDWEBX_00017,Grilled sandwich (paneer),Grilled sandwich (paneer),Breads & flatbreads,piece,62,45,79,0.7,69.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,13.34,13.34,13.34,Medium,0.45,19.33,Class=bread. Proxy-mapped to validated source 'Grilled and Wich Tuna' (food_id=WEST_IN_0147); score=0.32; tier=low. Converted from source serving_size_g=150g.,Grilled sandwich | grilled sandwich | grilledsandwich(paneer) | grilledsandwich,"Grilled sandwich (paneer) | aliases: Grilled sandwich, grilled sandwich, grilledsandwich(paneer), grilledsandwich | category: Breads & flatbreads | serving_type: piece | serving_g: 45(min 62 max 79) | GI: 69 | GL_median: 13.34 | GL_category: Medium | available_carbs_g: 19.33 | confidence_score: 0.45 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Class=bread. Proxy-mapped to validated source 'Grilled and Wich Tuna' (food_id=WEST_IN_0147); score=0.32; tier=low. Converted from source serving_size_g=150g.",8.6985,PASS,19.33,8.6985
INDWEBX_00018,Grilled sandwich (veg),Grilled sandwich (veg),Breads & flatbreads,piece,64,46,81,0.7,71.0,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,15.62,15.62,15.62,Medium,0.45,22.0,Class=bread. Proxy-mapped to validated source 'Grilled and Wich Cucumber' (food_id=WEST_IN_0140); score=0.32; tier=low. Converted from source serving_size_g=150g.,grilled sandwich | Grilled sandwich | grilledsandwich(veg) | grilledsandwich,"Grilled sandwich (veg) | aliases: grilled sandwich, Grilled sandwich, grilledsandwich(veg), grilledsandwich | category: Breads & flatbreads | serving_type: piece | serving_g: 46(min 64 max 81) | GI: 71 | GL_median: 15.62 | GL_category: Medium | available_carbs_g: 22 | confidence_score: 0.45 | evidence: Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). | notes: Class=bread. Proxy-mapped to validated source 'Grilled and Wich Cucumber' (food_id=WEST_IN_0140); score=0.32; tier=low. Converted from source serving_size_g=150g.",10.12,PASS,22.0,10.12
