food_id,canonical_name,canonical_name_original,primary_category,serving_type,serving_size_g,serving_size_min_g,serving_size_max_g,serving_size_confidence,Glycemic Index (GI),gi_evidence,Glycemic Load (GL) per 100g,gl_min,gl_max,gl_category,confidence_score,available_carbs_g,notes,portion_serving_key,gi,gl_median,available_carbs_per100g,gl_per100g_median,gl_per100g_min,gl_per100g_max,serving_size_per100g_g,available_carbs_portion_median,available_carbs_portion_min,available_carbs_portion_max
INDWEBX_00413,Mushroom kurma,Mushroom kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,69.9,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008). + Proxy GI anchor: sucrose/sugar from International GI Tables (Atkinson 2008). Combined using carb-weighted recipe GI formula.,13.05,18.27,28.71,High,0.43,18.67,Class=other. Proxy-mapped to validated source 'Pizza Mushroom' (food_id=WEST_IN_0055); score=0.33; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,69.9,23.49,18.67,13.05,13.05,13.05,100.0,33.61,26.14,41.07
INDWEBX_00414,Mushroom masala,Mushroom masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,70.5,Proxy GI anchor: refined wheat bread products from International GI Tables (Atkinson 2008).,11.63,16.28,25.59,High,0.45,16.5,Class=other. Proxy-mapped to validated source 'Panini Mushroom' (food_id=WEST_IN_0160); score=0.33; tier=low. Converted from source serving_size_g=200g.,sabzi_katori_default,70.5,20.93,16.5,11.63,11.63,11.63,100.0,29.7,23.1,36.3
INDWEBX_00415,Mushroom salan,Mushroom salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00416,Okra bharta,Okra bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,2.37,3.72,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,10.0,3.04,16.89,1.69,1.69,1.69,100.0,30.4,23.65,37.16
INDWEBX_00417,Okra do pyaza,Okra do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00418,Okra dry,Okra dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00419,Okra fry,Okra fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00420,Okra jalfrezi,Okra jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,20.78,32.65,High,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,62.7,26.71,23.67,14.84,14.84,14.84,100.0,42.61,33.14,52.07
INDWEBX_00421,Okra jeera,Okra jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00422,Okra korma,Okra korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,16.48,25.89,High,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,21.19,16.13,11.77,11.77,11.77,100.0,29.03,22.58,35.49
INDWEBX_00423,Okra kurma,Okra kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00424,Okra masala,Okra masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00425,Okra matar gravy,Okra matar gravy,Vegetables,Sabzi (1 katori),180,140,220,0.6,62.7,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 141 g provides 50 g available carbs (table page 23).",14.84,20.78,32.65,High,0.5,23.67,Class=other. Proxy-mapped to validated source 'Puttu' (food_id=IND_HENRY2021_689); score=0.14; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,62.7,26.71,23.67,14.84,14.84,14.84,100.0,42.61,33.14,52.07
INDWEBX_00426,Okra salan,Okra salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,16.48,25.89,High,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,21.19,16.13,11.77,11.77,11.77,100.0,29.03,22.58,35.49
INDWEBX_00427,Palak bharta,Palak bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00428,Palak do pyaza,Palak do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,10.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #566",1.69,2.37,3.72,Low,0.5,16.89,Class=other. Proxy-mapped to validated source 'Quick Cooking White Basmati Cooked' (food_id=T1_0566); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,10.0,3.04,16.89,1.69,1.69,1.69,100.0,30.4,23.65,37.16
INDWEBX_00429,Palak dry,Palak dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00430,Palak fry,Palak fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00431,Palak jalfrezi,Palak jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 29 g available carbs (table page 21).",11.78,16.48,25.89,High,0.5,16.13,Class=other. Proxy-mapped to validated source 'Chikku' (food_id=IND_HENRY2021_610); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,21.19,16.13,11.77,11.77,11.77,100.0,29.03,22.58,35.49
INDWEBX_00432,Palak jeera,Palak jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00433,Palak korma,Palak korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00434,Palak kurma,Palak kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00435,Palak masala,Palak masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00436,Palak matar gravy,Palak matar gravy,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00437,Palak salan,Palak salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,48.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #552",8.32,11.65,18.3,Medium,0.5,17.33,Class=other. Proxy-mapped to validated source 'Doongara White Cooked in Rice Cooker' (food_id=T1_0552); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,48.0,14.98,17.33,8.32,8.32,8.32,100.0,31.19,24.26,38.13
INDWEBX_00438,Parwal bharta,Parwal bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00439,Parwal do pyaza,Parwal do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,59.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #543",30.68,42.95,67.5,High,0.5,52.0,Class=other. Proxy-mapped to validated source 'Red Raw Rice Sri Lankan Cooked in Rice Cooker' (food_id=T1_0543); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,59.0,55.22,52.0,30.68,30.68,30.68,100.0,93.6,72.8,114.4
INDWEBX_00440,Parwal dry,Parwal dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00441,Parwal fry,Parwal fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00442,Parwal jalfrezi,Parwal jalfrezi,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00443,Parwal jeera,Parwal jeera,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00444,Parwal korma,Parwal korma,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00445,Parwal kurma,Parwal kurma,Vegetables,Sabzi (1 katori),180,140,220,0.6,73.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #576",12.33,17.26,27.13,High,0.5,16.89,Class=other. Proxy-mapped to validated source 'Koshihikari Rice White' (food_id=T1_0576); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,73.0,22.19,16.89,12.33,12.33,12.33,100.0,30.4,23.65,37.16
INDWEBX_00446,Parwal masala,Parwal masala,Vegetables,Sabzi (1 katori),180,140,220,0.6,37.0,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 117; n=10 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 6 g available carbs (table page 21).",1.23,1.72,2.71,Low,0.5,3.33,Class=other. Proxy-mapped to validated source 'Water Melon' (food_id=IND_HENRY2021_612); score=0.00; tier=prototype. Converted from source serving_size_g=150g.,sabzi_katori_default,37.0,2.21,3.33,1.23,1.23,1.23,100.0,5.99,4.66,7.33
INDWEBX_00447,Parwal salan,Parwal salan,Vegetables,Sabzi (1 katori),180,140,220,0.6,87.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #717",87.0,121.8,191.4,High,0.5,100.0,Class=other. Proxy-mapped to validated source 'Corn Thins Puffed Corn Cake' (food_id=T1_0717); score=0.00; tier=prototype. Converted from source serving_size_g=80g.,sabzi_katori_default,87.0,156.6,100.0,87.0,87.0,87.0,100.0,180.0,140.0,220.0
INDWEBX_00448,Pumpkin bharta,Pumpkin bharta,Vegetables,Sabzi (1 katori),180,140,220,0.6,40.0,"Clinically measured GI/GL from International Tables (Atkinson et al., Diabetes Care 2008), Table A1, item #831",2.56,3.58,5.63,Low,0.5,6.4,Class=other. Proxy-mapped to validated source 'Vanilla Made from Powder and Whole Milk' (food_id=T1_0831); score=0.00; tier=prototype. Converted from source serving_size_g=250g.,sabzi_katori_default,40.0,4.61,6.4,2.56,2.56,2.56,100.0,11.52,8.96,14.08
INDWEBX_00449,Pumpkin do pyaza,Pumpkin do pyaza,Vegetables,Sabzi (1 katori),180,140,220,0.6,52.1,Henry et al. GI tables (non-Indian cohort),6.25,8.75,13.75,Medium,0.5,12.0,Class=other. Proxy-mapped to validated source 'Steam Sweet Pumpkin' (food_id=NONIND_0407); score=0.20; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,52.1,11.25,12.0,6.25,6.25,6.25,100.0,21.6,16.8,26.4
INDWEBX_00450,Pumpkin dry,Pumpkin dry,Vegetables,Sabzi (1 katori),180,140,220,0.6,55.8,"Henry et al. (Nutrition & Diabetes, 2021) GI compendium; ref 142; n=11 Healthy; ref food/time: Glucose/2h participants; portion 120 g provides 50 g available carbs (table page 23).",19.39,27.15,42.66,High,0.5,34.75,Class=other. Proxy-mapped to validated source 'Dosa' (food_id=IND_HENRY2021_688); score=0.00; tier=prototype. Converted from source serving_size_g=120g.,sabzi_katori_default,55.8,34.9,34.75,19.39,19.39,19.39,100.0,62.55,48.65,76.45
INDWEBX_00451,Pumpkin fry,Pumpkin fry,Vegetables,Sabzi (1 katori),180,140,220,0.6,66.0,Henry et al. GI tables (non-Indian cohort),9.81,13.73,21.58,Medium,0.5,14.87,Class=other. Proxy-mapped to validated source 'Pumpkin Boiled' (food_id=NONIND_0565); score=0.33; tier=low. Converted from source serving_size_g=150g.,sabzi_katori_default,66.0,17.66,14.87,9.81,9.81,9.81,100.0,26.77,20.82,32.71
